id	description	condition	37	40	43	46	49	52	55	58	61	64	sumUniPeps	sumPSMs	countNum
P00492	Hypoxanthine-guanine phosphoribosyltransferase OS=Homo sapiens GN=HPRT1 PE=1 SV=2	Ctrl.1	1	0.9858955408886614	0.9739059823979722	0.9088710132678793	0.8558285235195239	0.720125571257222	0.6296303550393179	0.6174286713651463	0.5935598478712816	0.5697631552247964	10	75	16
P00505	Aspartate aminotransferase, mitochondrial OS=Homo sapiens GN=GOT2 PE=1 SV=3	Ctrl.1	1	1.0021577353775466	0.9663121735683584	0.8839840742408289	0.7877960717650917	0.6537310150420171	0.5192001371823511	0.5014749722484174	0.47836237739626314	0.42889920171903484	20	202	32
P00519-2	Isoform IB of Tyrosine-protein kinase ABL1 OS=Homo sapiens GN=ABL1	Ctrl.1	1	0.8232735959998101	0.6132000629913159	0.4509513351701526	0.2810036050726547	0.18181893855856102	0.11933588058736717	0.09811466848338601	0.0849337282315814	0.07673931795463124	9	18	10
P00558	Phosphoglycerate kinase 1 OS=Homo sapiens GN=PGK1 PE=1 SV=3	Ctrl.1	1	0.9736988950219975	0.9928905044720068	0.9287805644895196	0.8755480747526926	0.37998115249317244	0.10775851903784647	0.0703650652759637	0.04588373824004973	0.03994649427775325	22	710	51
P00747	Plasminogen OS=Homo sapiens GN=PLG PE=1 SV=2	Ctrl.1	1	0.9106828913775676	0.8058929620427665	0.6609971005584577	0.5521474345287252	0.4157320673782827	0.3036830991066583	0.33002206671684386	0.34071116267611395	0.2911889188141487	2	6	2
P00813	Adenosine deaminase OS=Homo sapiens GN=ADA PE=1 SV=3	Ctrl.1	1	1.0783867720441955	1.0612347839385312	0.9695951444938822	0.8913237157392276	0.7323830277892598	0.6367548852236382	0.5549920641484462	0.4568848829009208	0.270164448141647	12	30	10
P00915	Carbonic anhydrase 1 OS=Homo sapiens GN=CA1 PE=1 SV=2	Ctrl.1	1	1.1180258711108533	1.0394025835533913	0.9775589649825382	0.7769503185868489	0.6118513718908879	0.41322275069058484	0.2160504821149308	0.12203121872353652	0.09776378862713295	1	3	1
P00966	Argininosuccinate synthase OS=Homo sapiens GN=ASS1 PE=1 SV=2	Ctrl.1	1	1.076353997733085	1.0042812177164275	0.9307715196116837	0.31748477485401694	0.19816221393461145	0.099743422580486	0.07333823704818752	0.07028998198475703	0.06622708261838038	1	1	1
P01008	Antithrombin-III OS=Homo sapiens GN=SERPINC1 PE=1 SV=1	Ctrl.1	1	0.9096665042220123	0.9273939033165876	0.8332147186256461	0.711875799517392	0.44535425399737416	0.3152604606561789	0.21505942485752286	0.1640099579644331	0.11773703576600958	3	6	2
P01023	Alpha-2-macroglobulin OS=Homo sapiens GN=A2M PE=1 SV=3	Ctrl.1	1	0.9899610895108826	0.929292355523991	0.8571061800916145	0.7690624980935814	0.5863150041158091	0.4720001247112284	0.3468700400927788	0.24113368819770817	0.11878825929963466	5	9	5
P01024	Complement C3 OS=Homo sapiens GN=C3 PE=1 SV=2	Ctrl.1	1	0.9696333463997762	0.9805505651238843	0.8063368244764318	0.7168056873256842	0.5393280874096642	0.29566800264929777	0.19424722245195614	0.1630337082146448	0.10091745922800821	2	3	1
P01033	Metalloproteinase inhibitor 1 OS=Homo sapiens GN=TIMP1 PE=1 SV=1	Ctrl.1	1	0.8832404381775739	0.7717208223095042	0.7933956161823656	0.6803245175443219	1.2216598343597695	0.31169819556401873	0.2586659441834722	0.18451120270998722	0.5613533669557956	2	5	2
P01034	Cystatin-C OS=Homo sapiens GN=CST3 PE=1 SV=1	Ctrl.1	1	0.9452400546664486	0.9112570595536582	0.8083277795985959	0.7582167449153385	0.6220659190009195	0.5192001371823511	0.4895822851595221	0.4119773944106593	0.3469037660962782	5	15	5
P01040	Cystatin-A OS=Homo sapiens GN=CSTA PE=1 SV=1	Ctrl.1	1	0.9757316693331082	0.9947889566794103	0.9138484010732895	0.8568145010811823	0.6465808320649951	0.43370577497050605	0.38254810135946465	0.3739036541689159	0.29329136588139887	2	4	2
P01106-2	Isoform 2 of Myc proto-oncogene protein OS=Homo sapiens GN=MYC	Ctrl.1	1	0.8324210803998079	0.672052081420823	1.224437400130878	0.47524118471936694	0.3891742448922008	0.2921057375571376	0.30425457802423744	0.26651618169220376	0.3984137192439074	1	2	1
P01111	GTPase NRas OS=Homo sapiens GN=NRAS PE=1 SV=1	Ctrl.1	1	1.0539934803108677	0.9909920522646034	0.9038936254624692	0.7670905429702645	0.5495426345196956	0.37225670213074236	0.2636212304705119	0.1366749649703609	0.09776378862713295	5	9	4
P01137	Transforming growth factor beta-1 OS=Homo sapiens GN=TGFB1 PE=1 SV=2	Ctrl.1	1	0.9543875390664464	0.91220628565736	0.6948433376352461	0.5935584921183794	0.36976660538314093	0.20572080907225238	0.12883744346303214	0.058574984987297525	0.022075694206126796	9	18	4
P01266	Thyroglobulin OS=Homo sapiens GN=TG PE=1 SV=5	Ctrl.1	1	0.9706497335553315	0.8381666495686252	0.8471514044807944	0.6290536843380832	0.35240187529608735	0.16742645933153005	0.13478378700747978	0.07712373023327508	0.09566134155988278	2	2	1
P02008	Hemoglobin subunit zeta OS=Homo sapiens GN=HBZ PE=1 SV=2	Ctrl.1	1	0.9584530876886677	0.9909920522646034	0.9098664908289613	0.8124455108065526	0.6762030186840865	0.5503699567387531	0.5054392012780492	0.36511740642082124	0.2302179538638937	9	461	15
P02042	Hemoglobin subunit delta OS=Homo sapiens GN=HBD PE=1 SV=2	Ctrl.1	1	1.0174035427108763	0.9985858610942172	1.0044368591317525	0.8518846132728901	0.7099110241471904	0.5735246798377945	0.4866091133872983	0.39245239941489346	0.24913997746914524	6	47	5
P02100	Hemoglobin subunit epsilon OS=Homo sapiens GN=HBE1 PE=1 SV=2	Ctrl.1	1	0.984879153733106	0.9549214603239377	0.8919478947294851	0.7513149019837295	0.6036797342028627	0.4435020039739467	0.3716464715279773	0.2655399319424155	0.14822251824113702	8	257	11
P02452	Collagen alpha-1(I) chain OS=Homo sapiens GN=COL1A1 PE=1 SV=5	Ctrl.1	1	0.940158118888672	1.1855834035234576	1.2065188040314017	1.1161265997973513	0.9703819754529941	0.7507473681727651	0.785908405124496	0.7809997998306337	0.7936737678869396	5	11	5
P02458	Collagen alpha-1(II) chain OS=Homo sapiens GN=COL2A1 PE=1 SV=3	Ctrl.1	1	0.9655677977775549	1.1343251939235641	1.0810886313350678	0.9278048855205898	0.7548550314313291	0.60291336684811625	0.6521156753744242	0.584773600123187	0.6475536967130526	2	6	2
P02545	Prelamin-A/C OS=Homo sapiens GN=LMNA PE=1 SV=1	Ctrl.1	1	1.0468787702219806	0.9796013390201826	0.960635846444144	0.7532868571070463	0.45046152755238994	0.20304911025313221	0.1437033023241512	0.10933997197628872	0.10932724749700888	30	79	23
P02549	Spectrin alpha chain, erythrocytic 1 OS=Homo sapiens GN=SPTA1 PE=1 SV=5	Ctrl.1	1	0.8812076638664633	0.6075047063691055	0.31556638686299865	0.1488826118104241	0.10418838052232147	0.060558506566723645	0.04558863384076522	0.03807374024174339	0.03258792954237765	43	86	39
P02647	Apolipoprotein A-I OS=Homo sapiens GN=APOA1 PE=1 SV=1	Ctrl.1	1	1.073304836266419	1.0887623409458813	0.9407262952225037	0.7670905429702645	0.592443732381828	0.48535861880682923	0.43705625051690133	0.36902240541997444	0.35951844849977926	1	2	1
P02649	Apolipoprotein E OS=Homo sapiens GN=APOE PE=1 SV=1	Ctrl.1	1	0.931010634488674	0.8220298058056958	0.7296850522731166	0.5491895018437498	0.3789596977821693	0.24668685763209486	0.18730982165010057	0.14546121271845552	0.11668581223238449	7	12	7
P02654	Apolipoprotein C-I OS=Homo sapiens GN=APOC1 PE=1 SV=1	Ctrl.1	1	0.9686169592442209	0.8818310503389047	0.6848885620244259	0.43580208225302947	0.22778440055370286	0.16208306169328973	0.11892687088895273	0.09762497497882922	0.07779054148825632	2	4	2
P02750	Leucine-rich alpha-2-glycoprotein OS=Homo sapiens GN=LRG1 PE=1 SV=2	Ctrl.1	1	1.0895670307553043	0.985296695642393	0.9178303113176175	0.7946979146967008	0.6905033846381307	0.5530416555578732	0.6293213584540416	0.6345623373623899	0.5949925200317984	1	2	1
P02751-15	Isoform 15 of Fibronectin OS=Homo sapiens GN=FN1	Ctrl.1	1	0.984879153733106	0.8922725374796237	0.8561107025305326	0.6428573702013014	0.43718261630934896	0.3473208464856209	0.30227246350942155	0.28018367818923984	0.2512424245363954	1	1	1
P02765	Alpha-2-HS-glycoprotein OS=Homo sapiens GN=AHSG PE=1 SV=1	Ctrl.1	1	0.9147484399997889	0.929292355523991	0.7097755010514764	0.6882123380375894	0.5331993591436452	0.42658124478618564	0.5004839149910094	0.49105362414351095	0.5340215550815435	4	24	4
P02768	Serum albumin OS=Homo sapiens GN=ALB PE=1 SV=2	Ctrl.1	1	1.016387155555321	1.0052304438201292	0.9496855932722419	0.838080927409672	0.6047011889138658	0.35800764176210154	0.22496999743160226	0.10836372222650043	0.06412463555113021	6	58	8
P02774-3	Isoform 3 of Vitamin D-binding protein OS=Homo sapiens GN=GC	Ctrl.1	1	0.9838627665775507	1.0441487140719001	0.9954775610820146	0.9120292445340549	0.7609837596973481	0.6349737526775582	0.5530099496336303	0.4070961456617178	0.17660555364901437	2	9	3
P02786	Transferrin receptor protein 1 OS=Homo sapiens GN=TFRC PE=1 SV=2	Ctrl.1	1	0.9828463794219954	0.9492261037017273	0.9198212664397815	0.7552588122303633	0.5730360928727682	0.38472462995330314	0.23289845549086577	0.11031622172607701	0.08514910622363192	26	85	24
P02787	Serotransferrin OS=Homo sapiens GN=TF PE=1 SV=3	Ctrl.1	1	1.0143543812442104	1.09350847146439	0.9775589649825382	0.8548425459578655	0.5812077305607933	0.4541887992504273	0.41525299085392664	0.3748799039187042	0.3763380250377806	2	6	2
P02788	Lactotransferrin OS=Homo sapiens GN=LTF PE=1 SV=6	Ctrl.1	1	0.9930102509775486	0.9739059823979722	0.9377398625392577	0.8735761196293758	0.5965295512258406	0.4230189796940254	0.39444078844835995	0.3846424014165871	0.3426988719617779	4	13	3
P02792	Ferritin light chain OS=Homo sapiens GN=FTL PE=1 SV=2	Ctrl.1	1	1.1434355499997362	1.1817864991086506	1.2513152942800922	0.8597724337661576	0.7568979408533355	0.4693284258921082	0.4221903916557822	0.26846868119178036	0.3269305189574016	1	2	1
P02794	Ferritin heavy chain OS=Homo sapiens GN=FTH1 PE=1 SV=2	Ctrl.1	1	0.9919938638219933	0.9824490173312878	0.8292328083813181	0.6655348541194455	0.5546499080747115	0.26716988191201607	0.2081220240556673	0.16693870721379797	0.2249618361957683	5	10	4
P02795	Metallothionein-2 OS=Homo sapiens GN=MT2A PE=1 SV=1	Ctrl.1	1	1.0895670307553043	1.0356056791385846	1.07710672109074	0.9416085713838079	0.8314641347565654	0.6830643314217211	0.6174286713651463	0.6199185911155656	0.591838849430923	1	15	5
P03198	DNA polymerase catalytic subunit OS=Epstein-Barr virus (strain B95-8) GN=BALF5 PE=1 SV=1	Ctrl.1	1	0.8751093409331314	0.8742372415092909	0.6689609210471138	0.5600352550219926	0.26149240601680684	0.12378871195256745	0.11000735557228128	0.07321873123412191	0.03469037660962782	1	16	1
P03220	Protein BGLF3 OS=Epstein-Barr virus (strain B95-8) GN=BGLF3 PE=3 SV=1	Ctrl.1	1	1.0265510271108742	0.8903740852722202	0.6749337864136059	0.34706410170377006	0.19611930451260515	0.09440002494224567	0.0703650652759637	0.04490748849026144	0.03048548247512748	1	1	1
P04040	Catalase OS=Homo sapiens GN=CAT PE=1 SV=3	Ctrl.1	1	1.0041905096886572	0.9777028868127792	0.9347534298560116	0.8173753986148448	0.6945892034821433	0.5672907159265141	0.5649026367225255	0.5164361176380066	0.4688456959967881	29	154	28
P04049-2	Isoform 2 of RAF proto-oncogene serine/threonine-protein kinase OS=Homo sapiens GN=RAF1	Ctrl.1	1	0.6687827483554013	0.43189787718428596	0.3006342234467684	0.13507892594720597	0.08784510514627104	0.06768303675104406	0.05153497738521285	0.055646235737932655	0.03048548247512748	1	7	1
P04062	Glucosylceramidase OS=Homo sapiens GN=GBA PE=1 SV=3	Ctrl.1	1	1.0489115445330912	1.0213672875830586	1.0163825898647367	0.7424411039288036	0.4014317014242387	0.21017364043745262	0.17640819181861322	0.1640099579644331	0.1461200711738869	5	9	4
P04066	Tissue alpha-L-fucosidase OS=Homo sapiens GN=FUCA1 PE=1 SV=4	Ctrl.1	1	1.1353044527552936	1.0384533574496897	0.95864489132198	0.964286055301952	0.7303401183672534	0.5218718360014714	0.28839766190571037	0.15815245946570333	0.11142969456425905	2	4	2
P04080	Cystatin-B OS=Homo sapiens GN=CSTB PE=1 SV=2	Ctrl.1	1	1.0214690913330975	1.01662115706455	0.9815408752268664	0.8992115362324952	0.7303401183672534	0.66614357223396	0.6431961600577527	0.5632961056278445	0.45202611945878673	5	64	7
P04083	Annexin A1 OS=Homo sapiens GN=ANXA1 PE=1 SV=2	Ctrl.1	1	0.9919938638219933	0.9729567562942705	0.8700473883856807	0.5758108960085275	0.18692621211357677	0.09707172376136583	0.0703650652759637	0.051741236738779485	0.048356282546753934	18	171	28
P04114	Apolipoprotein B-100 OS=Homo sapiens GN=APOB PE=1 SV=2	Ctrl.1	1	0.9096665042220123	0.8476589106056425	0.8093232571596778	0.6537031233795442	0.5045986272355569	0.3633510394003418	0.26956757401495957	0.190368701208717	0.14296640057301163	5	13	4
P04150-3	Isoform Alpha-2 of Glucocorticoid receptor OS=Homo sapiens GN=NR3C1	Ctrl.1	1	0.8425849519553611	0.7318533259540317	0.6619925781195397	0.5866566491867704	0.5505640892306989	0.42569067851314557	0.4558863384076522	0.4393123874047315	0.4499236723915366	6	12	6
P04179	Superoxide dismutase [Mn], mitochondrial OS=Homo sapiens GN=SOD2 PE=1 SV=2	Ctrl.1	1	0.9543875390664464	0.9387846165610083	0.8720383435078448	0.7158197097640258	0.6281946472669383	0.4604227631617077	0.3756107005576091	0.35340240942336176	0.35215988376440366	5	10	4
P04181	Ornithine aminotransferase, mitochondrial OS=Homo sapiens GN=OAT PE=1 SV=1	Ctrl.1	1	0.9797972179553294	0.922647772798079	0.7754770200828893	0.48805889302092664	0.22369858170969023	0.10953965158392659	0.0753203515630034	0.058574984987297525	0.04940750608037902	6	130	21
P04181-2	Isoform 2 of Ornithine aminotransferase, mitochondrial OS=Homo sapiens GN=OAT	Ctrl.1	1	1.0285838014219848	0.9036632507240444	0.691856904952	0.39636297978669194	0.10929565407733724	0.03295095210248198	0.02081220240556673	0.014643746246824381	0.010512235336250855	1	64	1
P04217	Alpha-1B-glycoprotein OS=Homo sapiens GN=A1BG PE=1 SV=4	Ctrl.1	1	0.9513383775997805	0.9625152691535516	0.7794589303272175	0.7503289244220711	0.5260491761666232	0.3873963287724233	0.4321009642298616	0.260658683193474	0.19657880078789097	1	2	1
P04350	Tubulin beta-4A chain OS=Homo sapiens GN=TUBB4A PE=1 SV=2	Ctrl.1	1	1.0153707683997657	0.9644137213609549	0.8740292986300088	0.6566610560645195	0.36568078653912833	0.1531773989628892	0.09117726768153044	0.06443248348602729	0.06202218848388004	2	355	4
P04406	Glyceraldehyde-3-phosphate dehydrogenase OS=Homo sapiens GN=GAPDH PE=1 SV=3	Ctrl.1	1	1.0113052197775443	0.9995350871979188	0.9775589649825382	0.860758411327816	0.7385117560552787	0.5717435472917144	0.3954318457057679	0.12886496697205457	0.07148320028650582	2	890	45
P04424	Argininosuccinate lyase OS=Homo sapiens GN=ASL PE=1 SV=4	Ctrl.1	1	0.9116992785331229	0.9017647985166409	0.8103187347207598	0.7483569692987542	0.5413709968316704	0.299230267741458	0.07730246607781928	0.04588373824004973	0.03574160014325291	10	49	18
P04629	High affinity nerve growth factor receptor OS=Homo sapiens GN=NTRK1 PE=1 SV=4	Ctrl.1	1	1.0001249610664358	0.9425815209758153	0.7854317956937096	0.434816104691371	0.32890841694301487	0.1531773989628892	0.09613255396857014	0.07028998198475703	0.053612400214879355	2	3	2
P04632	Calpain small subunit 1 OS=Homo sapiens GN=CAPNS1 PE=1 SV=1	Ctrl.1	1	0.9930102509775486	0.9482768775980256	0.9028981479013872	0.7808942288334827	0.5842720946938028	0.38650576249938323	0.2537106578964325	0.1513187112171853	0.08620032975725701	6	58	11
P04792	Heat shock protein beta-1 OS=Homo sapiens GN=HSPB1 PE=1 SV=2	Ctrl.1	1	0.8974698583553484	0.7109703516725938	0.5793679405497324	0.42692828419810347	0.26353531543881314	0.13447550722904808	0.10009678299820189	0.08298122873200484	0.17660555364901437	11	64	13
P04818	Thymidylate synthase OS=Homo sapiens GN=TYMS PE=1 SV=3	Ctrl.1	1	0.9889447023553273	0.814435996976082	0.4987342581020893	0.2070552879482719	0.1164458370543593	0.06768303675104406	0.05252603464262079	0.0370974904919551	0.03363915307600274	11	35	11
P04844	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2 OS=Homo sapiens GN=RPN2 PE=1 SV=3	Ctrl.1	1	0.9523547647553359	0.8552527194352564	0.818282555209416	0.7059599341474413	0.5638430004737398	0.4345963412435461	0.4707521972687712	0.3973336481638349	0.43205287231991013	2	3	2
P04899-4	Isoform sGi2 of Guanine nucleotide-binding protein G(i) subunit alpha-2 OS=Homo sapiens GN=GNAI2	Ctrl.1	1	0.9808136051108848	0.9340384860424997	0.8491423596029584	0.5304559281722395	0.3023505944569329	0.10686795276480641	0.09613255396857014	0.08395747848179312	0.059919741416629875	2	8	2
P04908	Histone H2A type 1-B/E OS=Homo sapiens GN=HIST1H2AB PE=1 SV=2	Ctrl.1	1	1.0021577353775466	0.9976366349905154	0.8133051674040058	0.4466478354312723	0.17160439144852951	0.09172832612312551	0.06243660721670019	0.025382493494495596	0.024178141273376967	1	21	1
P04920	Anion exchange protein 2 OS=Homo sapiens GN=SLC4A2 PE=1 SV=4	Ctrl.1	1	0.8385194033331398	0.7945022487983457	0.7247076644677066	0.5886286043100872	0.3789596977821693	0.2181887368948131	0.18235453536306087	0.1483899619678204	0.11353214163150922	4	10	5
P04921	Glycophorin-C OS=Homo sapiens GN=GYPC PE=1 SV=1	Ctrl.1	1	1.0113052197775443	0.9881443739534981	0.7376488727617728	0.466367386664441	0.31460805098897077	0.21907930316785318	0.23289845549086577	0.14741371221803212	0.1734518830481391	2	5	1
P05062	Fructose-bisphosphate aldolase B OS=Homo sapiens GN=ALDOB PE=1 SV=2	Ctrl.1	1	1.121075032577519	1.0745239493903553	1.0163825898647367	0.9987952699599972	0.7691553973853733	0.6109284633054768	0.4321009642298616	0.21575119470321258	0.10196868276163329	1	38	1
P05091	Aldehyde dehydrogenase, mitochondrial OS=Homo sapiens GN=ALDH2 PE=1 SV=2	Ctrl.1	1	0.990977476666438	0.9909920522646034	0.9048891030235513	0.711875799517392	0.34627314703006845	0.14249060368640856	0.08721303865189867	0.06833748248518046	0.057817294349379704	16	84	16
P05114	Non-histone chromosomal protein HMG-14 OS=Homo sapiens GN=HMGN1 PE=1 SV=3	Ctrl.1	1	1.070255674799753	1.012824252649743	1.0970162723123802	1.002739180206631	0.9846823414070383	0.8789889114905328	1.0673686662283508	0.9811309985372335	1.1342701927814671	5	32	7
P05161	Ubiquitin-like protein ISG15 OS=Homo sapiens GN=ISG15 PE=1 SV=5	Ctrl.1	1	1.0041905096886572	0.985296695642393	0.889956939607321	0.7168056873256842	0.4198178862222954	0.14872456759768896	0.07730246607781928	0.051741236738779485	0.03994649427775325	6	19	6
P05165	Propionyl-CoA carboxylase alpha chain, mitochondrial OS=Homo sapiens GN=PCCA PE=1 SV=4	Ctrl.1	1	0.9493056032886699	0.9216985466943772	0.8461559269197124	0.6497592131329104	0.23595603824172806	0.09440002494224567	0.061445549959292245	0.04490748849026144	0.03784404721050307	24	45	20
P05198	Eukaryotic translation initiation factor 2 subunit 1 OS=Homo sapiens GN=EIF2S1 PE=1 SV=3	Ctrl.1	1	1.0316329628886507	1.0223165136867602	0.9676041893717181	0.8311790844780629	0.5505640892306989	0.21996986944089322	0.08622198139449073	0.05759873523750923	0.04940750608037902	18	85	19
P05204	Non-histone chromosomal protein HMG-17 OS=Homo sapiens GN=HMGN2 PE=1 SV=3	Ctrl.1	1	1.0275674142664295	1.0156719309608484	0.9337579522949296	0.8568145010811823	0.8120564952475057	0.6483322467731589	0.7373465995115069	0.7107098178458767	0.8546447328371944	4	15	5
P05362	Intercellular adhesion molecule 1 OS=Homo sapiens GN=ICAM1 PE=1 SV=2	Ctrl.1	1	0.9696333463997762	0.9463784253906221	0.890952417168403	0.7887820493267501	0.6690528357070644	0.5218718360014714	0.3993960747353996	0.3739036541689159	0.32167440128927616	4	10	3
P05386	60S acidic ribosomal protein P1 OS=Homo sapiens GN=RPLP1 PE=1 SV=1	Ctrl.1	1	0.93405979595534006	0.849557362813046	0.67692474153577	0.5491895018437498	0.3953029731582198	0.32416612338657946	0.3092098643112771	0.4354073884055783	0.467794472463163	3	13	4
P05387	60S acidic ribosomal protein P2 OS=Homo sapiens GN=RPLP2 PE=1 SV=1	Ctrl.1	1	0.9442236675108933	0.8324712929464149	0.691856904952	0.5196101749939966	0.41471061266727965	0.36602273821946196	0.3974139602205838	0.5330323633844075	0.6139145436370499	3	47	6
P05388	60S acidic ribosomal protein P0 OS=Homo sapiens GN=RPLP0 PE=1 SV=1	Ctrl.1	1	0.9797972179553294	0.8666434326796771	0.7247076644677066	0.5353858159805317	0.4004102467132355	0.3036830991066583	0.10703418380005747	0.04588373824004973	0.03469037660962782	13	34	12
P05412	Transcription factor AP-1 OS=Homo sapiens GN=JUN PE=1 SV=2	Ctrl.1	1	1.0753376105775296	0.9966874088868137	1.1826273425654332	0.8804779625609849	0.8764081420407042	0.5788680774760349	0.4618326819520998	0.3612124074216681	0.42574553111815966	1	4	1
P05423	DNA-directed RNA polymerase III subunit RPC4 OS=Homo sapiens GN=POLR3D PE=1 SV=2	Ctrl.1	1	0.9970757995997699	0.8448112322945374	0.6102277449432749	0.2632560089628029	0.1542396613614759	0.07747926575448465	0.05748132092966049	0.04881248748941461	0.046253835479503756	12	34	12
P05455	Lupus La protein OS=Homo sapiens GN=SSB PE=1 SV=2	Ctrl.1	1	1.0306165757330954	0.971058304086867	0.9108619683900434	0.5235540852406304	0.22267712699868708	0.09261889239616557	0.06838295076114784	0.05662248548772095	0.04940750608037902	24	183	35
P05556-3	Isoform Beta-1C of Integrin beta-1 OS=Homo sapiens GN=ITGB1	Ctrl.1	1	1.0306165757330954	0.9748552085016738	0.8690519108245988	0.7020160239008075	0.5413709968316704	0.36602273821946196	0.29037977642052626	0.23332369019940183	0.19132268311976555	5	9	5
P05771-2	Isoform Beta-II of Protein kinase C beta type OS=Homo sapiens GN=PRKCB	Ctrl.1	1	1.0214690913330975	1.0052304438201292	0.964617756688472	0.7730064083402152	0.34320878289705903	0.11132078413000669	0.07234717979077958	0.05076498698899119	0.04204894134500342	14	116	29
P05937	Calbindin OS=Homo sapiens GN=CALB1 PE=1 SV=2	Ctrl.1	1	1.0285838014219848	0.9966874088868137	0.9805453976657843	0.8617443888894745	0.7160397524132094	0.6082567644863566	0.6521156753744242	0.5994173463700114	0.6401951319776771	10	33	11
P06132	Uroporphyrinogen decarboxylase OS=Homo sapiens GN=UROD PE=1 SV=2	Ctrl.1	1	0.9970757995997699	0.9843474695386911	0.9287805644895196	0.8351229947246966	0.7303401183672534	0.5557133543769934	0.5054392012780492	0.3094711706828886	0.14717129470751197	15	94	24
P06280	Alpha-galactosidase A OS=Homo sapiens GN=GLA PE=1 SV=1	Ctrl.1	1	1.02960018857754	0.9283431294202893	0.823259943014826	0.5166522423090213	0.30132913974592973	0.15050570014376904	0.08721303865189867	0.05271748648856778	0.03679282367687799	8	15	6
P06396-2	Isoform 2 of Gelsolin OS=Homo sapiens GN=GSN	Ctrl.1	1	0.9940266381331039	0.9928905044720068	0.881993119118665	0.4091806880882516	0.18999057624658622	0.10241512139960617	0.0802756378500431	0.06345623373623899	0.059919741416629875	19	46	17
P06400	Retinoblastoma-associated protein OS=Homo sapiens GN=RB1 PE=1 SV=2	Ctrl.1	1	0.9818299922664401	0.8903740852722202	0.7356579176396087	0.45650761104785664	0.24208476650774696	0.1300226758638478	0.0802756378500431	0.06345623373623899	0.055714847282129526	22	47	20
P06401	Progesterone receptor OS=Homo sapiens GN=PGR PE=1 SV=4	Ctrl.1	1	1.0844850949775275	0.9957381827831119	0.9676041893717181	0.7966698698200176	0.5761004570057775	0.34286801512042064	0.2755139175594072	0.26651618169220376	0.14927374177476213	1	1	1
P06454	Prothymosin alpha OS=Homo sapiens GN=PTMA PE=1 SV=2	Ctrl.1	1	1.0092724454664337	0.9758044346053757	0.9905001732766044	0.8400528825329888	0.7354473919222693	0.6127095958515568	0.5767953238114207	0.5642723553776329	0.5508411316195448	8	198	11
